,totalSales,featuresVector
3623,1904.188,"[8.365,1.0,0.039844429,0.0,190.1188,21.0,2.0,1.0,0.0]"
3624,1904.188,"[8.365,1.0,0.040069806,0.0,190.7188,11.0,1.0,2.0,0.0]"
3625,1904.188,"[15.85,0.0,0.13727,5.0,94.4094,11.0,1.0,2.0,0.0]"
3626,1904.188,"[16.1,0.0,0.06528457,4.0,145.076,19.0,0.0,1.0,0.0]"
3627,1905.5196,"[19.0,0.0,0.111902259,3.0,105.4622,14.0,2.0,2.0,0.0]"
3628,1905.5196,"[19.0,0.0,0.128065918,1.0,104.3622,14.0,2.0,2.0,0.0]"
3629,1906.8512,"[13.1,0.0,0.020853376,4.0,117.4782,31.0,3.0,3.0,0.0]"
3630,1906.8512,"[13.35,0.0,0.0,1.0,238.7564,9.0,0.0,3.0,3.0]"
3631,1907.517,"[6.65,0.0,0.087805788,0.0,126.7678,19.0,0.0,1.0,0.0]"
3632,1907.517,"[20.35,0.0,0.0,2.0,125.1678,11.0,1.0,2.0,0.0]"
3633,1910.846,"[12.65,1.0,0.075981306,3.0,192.3846,31.0,3.0,3.0,0.0]"
3634,1911.5118,"[16.6,0.0,0.122204371,0.0,173.5738,14.0,2.0,2.0,0.0]"
3635,1911.5118,"[19.35,0.0,0.033060937,9.0,172.4738,31.0,3.0,3.0,0.0]"
3636,1911.5118,"[21.2,1.0,0.007069662,13.0,175.7738,9.0,0.0,3.0,3.0]"
3637,1917.504,"[9.395,0.0,0.099681254,1.0,106.428,11.0,1.0,2.0,0.0]"
3638,1917.504,"[10.0,0.0,0.0,7.0,120.644,14.0,2.0,2.0,0.0]"
3639,1917.504,"[10.695,1.0,0.127727102,4.0,121.144,21.0,2.0,1.0,0.0]"
3640,1917.504,"[13.5,0.0,0.072965144,2.0,160.692,9.0,0.0,3.0,3.0]"
3641,1917.504,"[16.35,0.0,0.013363902,12.0,106.128,14.0,2.0,2.0,0.0]"
3642,1917.504,"[18.75,0.0,0.052554508,1.0,190.3504,33.0,0.0,3.0,2.0]"
3643,1921.4988,"[7.3,0.0,0.086266286,3.0,147.2076,19.0,0.0,1.0,0.0]"
3644,1921.4988,"[8.235,0.0,0.0828941,6.0,149.3076,11.0,1.0,2.0,0.0]"
3645,1922.8304,"[9.0,0.0,0.03201648,2.0,99.6016,14.0,2.0,2.0,0.0]"
3646,1922.8304,"[9.8,0.0,0.047260402,6.0,102.8016,19.0,0.0,1.0,0.0]"
3647,1922.8304,"[17.35,0.0,0.0,6.0,102.9016,21.0,2.0,1.0,0.0]"
3648,1923.4962,"[6.865,0.0,0.056945936,1.0,214.6218,16.0,1.0,2.0,0.0]"
3649,1923.4962,"[15.3,1.0,0.084765192,5.0,215.0218,21.0,2.0,1.0,0.0]"
3650,1923.4962,"[15.3,1.0,0.08511049,5.0,215.7218,9.0,0.0,3.0,3.0]"
3651,1924.162,"[17.1,0.0,0.066828857,2.0,114.186,33.0,0.0,3.0,2.0]"
3652,1925.4936,"[17.2,0.0,0.156935553,9.0,160.6578,9.0,0.0,3.0,3.0]"
3653,1926.1594,"[13.0,1.0,0.044984874,8.0,175.0054,21.0,2.0,1.0,0.0]"
3654,1927.491,"[4.635,0.0,0.140889111,10.0,127.0994,21.0,2.0,1.0,0.0]"
3655,1927.491,"[21.1,1.0,0.020750867,14.0,128.7994,19.0,0.0,1.0,0.0]"
3656,1928.1568,"[19.35,0.0,0.016679143,3.0,119.3098,9.0,0.0,3.0,3.0]"
3657,1929.4884,"[6.59,0.0,0.10550944,0.0,85.6908,31.0,3.0,3.0,0.0]"
3658,1929.4884,"[6.59,0.0,0.105577348,0.0,85.6908,14.0,2.0,2.0,0.0]"
3659,1929.4884,"[12.3,1.0,0.064565202,13.0,92.9804,31.0,3.0,3.0,0.0]"
3660,1929.4884,"[16.25,0.0,0.078103689,5.0,91.1804,31.0,3.0,3.0,0.0]"
3661,1929.4884,"[20.7,1.0,0.047565208,4.0,213.4876,19.0,0.0,1.0,0.0]"
3662,1930.82,"[17.6,1.0,0.039214444,1.0,98.241,14.0,2.0,2.0,0.0]"
3663,1937.478,"[8.51,0.0,0.016176344,2.0,192.1478,9.0,0.0,3.0,3.0]"
3664,1937.478,"[20.85,0.0,0.037556341,3.0,195.3478,9.0,0.0,3.0,3.0]"
3665,1938.8096,"[11.0,0.0,0.008997141,9.0,119.9756,11.0,1.0,2.0,0.0]"
3666,1938.8096,"[11.0,1.0,0.057290978,0.0,242.7512,9.0,0.0,3.0,3.0]"
3667,1938.8096,"[13.35,0.0,0.139669224,3.0,147.6392,19.0,0.0,1.0,0.0]"
3668,1938.8096,"[21.25,0.0,0.019533098,1.0,120.4756,11.0,1.0,2.0,0.0]"
3669,1940.807,"[13.6,0.0,0.009984847,2.0,175.437,31.0,3.0,3.0,0.0]"
3670,1941.4728,"[6.385,0.0,0.084179812,11.0,109.0596,9.0,0.0,3.0,3.0]"
3671,1941.4728,"[8.42,0.0,0.070968081,2.0,215.9192,11.0,1.0,2.0,0.0]"
3672,1943.4702,"[20.2,0.0,0.074390007,2.0,91.4462,16.0,1.0,2.0,0.0]"
3673,1944.136,"[9.6,0.0,0.035579135,1.0,244.417,21.0,2.0,1.0,0.0]"
3674,1944.136,"[13.5,1.0,0.128791854,13.0,95.4068,14.0,2.0,2.0,0.0]"
3675,1946.7992,"[8.6,0.0,0.090374342,2.0,114.3176,16.0,1.0,2.0,0.0]"
3676,1946.7992,"[17.6,0.0,0.049167388,1.0,114.9176,16.0,1.0,2.0,0.0]"
3677,1947.465,"[9.8,0.0,0.026139404,1.0,216.785,16.0,1.0,2.0,0.0]"
3678,1947.465,"[17.85,0.0,0.065797601,3.0,147.805,14.0,2.0,2.0,0.0]"
3679,1947.465,"[19.2,0.0,0.041227831,2.0,129.831,21.0,2.0,1.0,0.0]"
3680,1948.1308,"[6.55,0.0,0.024407061,10.0,102.3332,33.0,0.0,3.0,2.0]"
3681,1948.1308,"[7.5,0.0,0.036204764,7.0,176.1028,31.0,3.0,3.0,0.0]"
3682,1948.1308,"[8.31,1.0,0.115911972,1.0,177.3028,16.0,1.0,2.0,0.0]"
3683,1948.1308,"[14.0,0.0,0.023831558,6.0,103.1332,9.0,0.0,3.0,3.0]"
3684,1948.1308,"[16.5,1.0,0.07964724,0.0,101.4332,31.0,3.0,3.0,0.0]"
3685,1949.4624,"[8.785,0.0,0.025962714,0.0,120.9414,14.0,2.0,2.0,0.0]"
3686,1949.4624,"[11.6,1.0,0.079376029,3.0,81.7276,11.0,1.0,2.0,0.0]"
3687,1950.794,"[20.25,1.0,0.076097073,4.0,193.5794,31.0,3.0,3.0,0.0]"
3688,1953.4572,"[11.5,1.0,0.037723476,1.0,109.5254,9.0,0.0,3.0,3.0]"
3689,1956.1204,"[7.445,0.0,0.037845086,6.0,75.5354,11.0,1.0,2.0,0.0]"
3690,1956.1204,"[11.15,1.0,0.00827301,4.0,150.4708,31.0,3.0,3.0,0.0]"
3691,1956.1204,"[11.15,1.0,0.008326735,4.0,149.9708,11.0,1.0,2.0,0.0]"
3692,1957.452,"[6.11,1.0,0.103080901,0.0,131.2968,19.0,0.0,1.0,0.0]"
3693,1957.452,"[7.235,0.0,0.099962524,1.0,193.8452,21.0,2.0,1.0,0.0]"
3694,1957.452,"[14.3,1.0,0.034244601,6.0,97.2726,33.0,0.0,3.0,2.0]"
3695,1957.452,"[17.5,0.0,0.016767995,9.0,141.418,16.0,1.0,2.0,0.0]"
3696,1957.452,"[20.25,1.0,0.102723919,5.0,93.212,21.0,2.0,1.0,0.0]"
3697,1958.1178,"[11.8,1.0,0.170251293,5.0,116.4834,14.0,2.0,2.0,0.0]"
3698,1958.1178,"[12.3,0.0,0.037014587,1.0,115.1834,16.0,1.0,2.0,0.0]"
3699,1959.4494,"[6.71,0.0,0.03565903,10.0,218.3166,16.0,1.0,2.0,0.0]"
3700,1960.1152,"[7.5,0.0,0.050750977,5.0,122.2072,21.0,2.0,1.0,0.0]"
3701,1960.1152,"[14.85,1.0,0.053921264,6.0,123.0072,19.0,0.0,1.0,0.0]"
3702,1960.781,"[5.88,1.0,0.030371121,3.0,101.799,9.0,0.0,3.0,3.0]"
3703,1960.781,"[12.5,0.0,0.031097948,0.0,103.899,19.0,0.0,1.0,0.0]"
3704,1960.781,"[12.6,1.0,0.062648111,3.0,104.899,31.0,3.0,3.0,0.0]"
3705,1960.781,"[12.6,1.0,0.062700289,3.0,102.199,21.0,2.0,1.0,0.0]"
3706,1962.7784,"[16.6,0.0,0.027556247,2.0,176.6344,31.0,3.0,3.0,0.0]"
3707,1962.7784,"[20.6,1.0,0.046280998,1.0,177.4344,11.0,1.0,2.0,0.0]"
3708,1964.11,"[14.15,0.0,0.00879232,2.0,195.011,14.0,2.0,2.0,0.0]"
3709,1964.11,"[16.35,0.0,0.090562192,2.0,198.211,21.0,2.0,1.0,0.0]"
3710,1964.7758,"[6.26,1.0,0.009883257,9.0,149.8366,19.0,0.0,1.0,0.0]"
3711,1965.4416,"[7.05,0.0,0.084966021,1.0,111.1912,21.0,2.0,1.0,0.0]"
3712,1965.4416,"[8.39,0.0,0.120474481,2.0,165.5868,14.0,2.0,2.0,0.0]"
3713,1965.4416,"[13.6,1.0,0.049579883,3.0,110.0912,14.0,2.0,2.0,0.0]"
3714,1965.4416,"[15.2,0.0,0.033651278,2.0,108.9912,19.0,0.0,1.0,0.0]"
3715,1965.4416,"[19.7,0.0,0.041823046,3.0,108.0912,16.0,1.0,2.0,0.0]"
3716,1966.7732,"[5.095,1.0,0.129705008,1.0,141.8838,19.0,0.0,1.0,0.0]"
3717,1966.7732,"[9.395,1.0,0.172042892,0.0,139.9838,11.0,1.0,2.0,0.0]"
3718,1966.7732,"[17.75,1.0,0.0,0.0,139.9838,16.0,1.0,2.0,0.0]"
3719,1967.439,"[19.0,0.0,0.067447572,1.0,132.9626,21.0,2.0,1.0,0.0]"
3720,1969.4364,"[7.235,0.0,0.076841095,2.0,117.5492,14.0,2.0,2.0,0.0]"
3721,1969.4364,"[7.235,0.0,0.076855628,2.0,116.0492,21.0,2.0,1.0,0.0]"
3722,1969.4364,"[11.8,0.0,0.008554052,7.0,116.9492,31.0,3.0,3.0,0.0]"
3723,1970.768,"[7.27,0.0,0.046653872,7.0,98.6384,16.0,1.0,2.0,0.0]"
3724,1970.768,"[7.27,0.0,0.046749112,7.0,100.4384,9.0,0.0,3.0,3.0]"
3725,1970.768,"[13.1,1.0,0.099343352,3.0,198.1768,11.0,1.0,2.0,0.0]"
3726,1970.768,"[19.85,0.0,0.05410964,15.0,195.0768,19.0,0.0,1.0,0.0]"
3727,1970.768,"[20.25,0.0,0.059055045,2.0,247.346,16.0,1.0,2.0,0.0]"
3728,1973.4312,"[7.865,0.0,0.061405051,14.0,166.3526,11.0,1.0,2.0,0.0]"
3729,1973.4312,"[9.13,0.0,0.051928034,2.0,151.4024,19.0,0.0,1.0,0.0]"
3730,1973.4312,"[10.65,0.0,0.048885018,12.0,166.1526,9.0,0.0,3.0,3.0]"
3731,1973.4312,"[11.1,1.0,0.0,0.0,165.5526,9.0,0.0,3.0,3.0]"
3732,1973.4312,"[11.15,1.0,0.105471384,6.0,105.8648,19.0,0.0,1.0,0.0]"
3733,1973.4312,"[12.1,0.0,0.015359722,2.0,163.7526,33.0,0.0,3.0,2.0]"
3734,1975.4286,"[6.525,0.0,0.090278634,2.0,86.7882,14.0,2.0,2.0,0.0]"
3735,1976.0944,"[14.1,0.0,0.089243504,5.0,139.2496,33.0,0.0,3.0,2.0]"
3736,1976.0944,"[19.25,1.0,0.034753686,5.0,141.5496,19.0,0.0,1.0,0.0]"
3737,1977.426,"[5.785,1.0,0.040351229,1.0,181.366,14.0,2.0,2.0,0.0]"
3738,1977.426,"[13.65,1.0,0.072898645,3.0,198.1426,14.0,2.0,2.0,0.0]"
3739,1977.426,"[15.7,0.0,0.045295529,3.0,181.366,16.0,1.0,2.0,0.0]"
3740,1977.426,"[16.35,0.0,0.0680243,0.0,196.4426,31.0,3.0,3.0,0.0]"
3741,1977.426,"[18.5,0.0,0.034082974,12.0,130.9284,9.0,0.0,3.0,3.0]"
3742,1980.755,"[10.1,0.0,0.024047319,5.0,115.515,33.0,0.0,3.0,2.0]"
3743,1981.4208,"[9.6,0.0,0.0,2.0,164.2184,16.0,1.0,2.0,0.0]"
3744,1981.4208,"[16.7,0.0,0.026771204,2.0,246.3776,11.0,1.0,2.0,0.0]"
3745,1981.4208,"[17.85,1.0,0.046599684,0.0,125.1388,14.0,2.0,2.0,0.0]"
3746,1982.0866,"[18.7,0.0,0.046079558,7.0,151.5682,14.0,2.0,2.0,0.0]"
3747,1984.084,"[18.25,0.0,0.015341139,1.0,200.0084,9.0,0.0,3.0,3.0]"
3748,1984.7498,"[16.1,1.0,0.063319379,4.0,180.9318,14.0,2.0,2.0,0.0]"
3749,1985.4156,"[8.18,0.0,0.013127548,2.0,142.0154,14.0,2.0,2.0,0.0]"
3750,1985.4156,"[13.85,0.0,0.030795085,8.0,143.3154,21.0,2.0,1.0,0.0]"
3751,1985.4156,"[16.0,0.0,0.08989642,4.0,143.4154,31.0,3.0,3.0,0.0]"
3752,1985.4156,"[16.0,0.0,0.090480206,4.0,142.4154,11.0,1.0,2.0,0.0]"
3753,1986.0814,"[5.63,1.0,0.024520854,9.0,102.8306,31.0,3.0,3.0,0.0]"
3754,1987.413,"[15.7,0.0,0.122470805,5.0,131.7942,14.0,2.0,2.0,0.0]"
3755,1989.4104,"[5.485,0.0,0.042743728,7.0,166.2842,14.0,2.0,2.0,0.0]"
3756,1989.4104,"[6.885,1.0,0.140292495,5.0,108.5228,16.0,1.0,2.0,0.0]"
3757,1989.4104,"[14.35,0.0,0.017038777,7.0,112.5228,21.0,2.0,1.0,0.0]"
3758,1989.4104,"[15.0,1.0,0.0268952,6.0,220.3456,16.0,1.0,2.0,0.0]"
3759,1990.742,"[20.2,0.0,0.011820087,2.0,151.634,21.0,2.0,1.0,0.0]"
3760,1992.0736,"[15.7,1.0,0.038078899,3.0,122.9046,11.0,1.0,2.0,0.0]"
3761,1994.7368,"[6.895,0.0,0.022587621,9.0,143.7812,11.0,1.0,2.0,0.0]"
3762,1997.4,"[6.76,1.0,0.028842332,0.0,81.496,33.0,0.0,3.0,2.0]"
3763,1997.4,"[9.5,1.0,0.104488444,5.0,77.896,14.0,2.0,2.0,0.0]"
3764,1998.7316,"[9.3,0.0,0.174621343,1.0,104.2964,19.0,0.0,1.0,0.0]"
3765,1999.3974,"[5.88,0.0,0.0,3.0,154.2998,21.0,2.0,1.0,0.0]"
3766,2001.3948,"[19.85,0.0,0.175849067,0.0,222.0772,31.0,3.0,3.0,0.0]"
3767,2002.0606,"[9.3,0.0,0.111127966,10.0,63.1826,31.0,3.0,3.0,0.0]"
3768,2003.3922,"[20.7,1.0,0.121709653,3.0,119.7466,19.0,0.0,1.0,0.0]"
3769,2004.058,"[8.51,0.0,0.052051256,2.0,142.247,16.0,1.0,2.0,0.0]"
3770,2004.058,"[8.51,0.0,0.052239735,2.0,141.947,11.0,1.0,2.0,0.0]"
3771,2005.3896,"[13.1,0.0,0.075563757,4.0,168.1158,14.0,2.0,2.0,0.0]"
3772,2006.0554,"[15.25,0.0,0.026760329,1.0,86.0198,11.0,1.0,2.0,0.0]"
3773,2006.7212,"[7.325,0.0,0.093307668,0.0,92.7146,31.0,3.0,3.0,0.0]"
3774,2006.7212,"[16.5,1.0,0.066249551,14.0,183.3292,21.0,2.0,1.0,0.0]"
3775,2006.7212,"[18.7,1.0,0.092095924,9.0,183.3292,11.0,1.0,2.0,0.0]"
3776,2007.387,"[7.93,0.0,0.070791391,7.0,46.4086,33.0,0.0,3.0,2.0]"
3777,2008.0528,"[7.475,0.0,0.076156245,2.0,156.4656,11.0,1.0,2.0,0.0]"
3778,2010.716,"[5.34,1.0,0.005935001,1.0,98.8358,33.0,0.0,3.0,2.0]"
3779,2010.716,"[5.34,1.0,0.005962753,1.0,102.4358,14.0,2.0,2.0,0.0]"
3780,2010.716,"[11.5,1.0,0.126313413,3.0,100.6358,11.0,1.0,2.0,0.0]"
3781,2011.3818,"[5.175,1.0,0.029616108,1.0,107.7622,9.0,0.0,3.0,3.0]"
3782,2011.3818,"[11.15,0.0,0.057021156,6.0,106.8622,19.0,0.0,1.0,0.0]"
3783,2013.3792,"[7.51,0.0,0.104023565,1.0,112.4544,16.0,1.0,2.0,0.0]"
3784,2013.3792,"[9.395,0.0,0.039954281,12.0,82.4908,14.0,2.0,2.0,0.0]"
3785,2013.3792,"[15.7,0.0,0.073816097,6.0,253.4724,16.0,1.0,2.0,0.0]"
3786,2013.3792,"[17.7,0.0,0.029999653,1.0,169.7816,16.0,1.0,2.0,0.0]"
3787,2013.3792,"[17.7,0.0,0.030060895,1.0,166.4816,9.0,0.0,3.0,3.0]"
3788,2013.3792,"[19.35,0.0,0.118102769,1.0,224.8088,21.0,2.0,1.0,0.0]"
3789,2013.3792,"[19.6,1.0,0.12829573,1.0,167.2816,16.0,1.0,2.0,0.0]"
3790,2014.045,"[12.15,1.0,0.042681522,9.0,184.295,21.0,2.0,1.0,0.0]"
3791,2014.7108,"[12.35,0.0,0.093824276,1.0,119.9124,11.0,1.0,2.0,0.0]"
3792,2014.7108,"[13.85,1.0,0.085274988,9.0,119.6124,21.0,2.0,1.0,0.0]"
3793,2021.3688,"[6.13,0.0,0.076721393,4.0,59.4536,14.0,2.0,2.0,0.0]"
3794,2021.3688,"[9.5,1.0,0.010917052,1.0,185.3608,21.0,2.0,1.0,0.0]"
3795,2021.3688,"[16.2,0.0,0.176175402,7.0,184.0608,11.0,1.0,2.0,0.0]"
3796,2022.7004,"[5.46,1.0,0.107057186,0.0,144.9786,21.0,2.0,1.0,0.0]"
3797,2024.032,"[5.5,0.0,0.0,12.0,103.1016,16.0,1.0,2.0,0.0]"
3798,2024.032,"[7.0,0.0,0.151405587,5.0,107.728,21.0,2.0,1.0,0.0]"
3799,2024.032,"[17.85,0.0,0.044463491,1.0,127.102,21.0,2.0,1.0,0.0]"
3800,2024.032,"[18.75,0.0,0.052040915,7.0,105.728,21.0,2.0,1.0,0.0]"
3801,2025.3636,"[10.695,1.0,0.087272074,1.0,153.7972,11.0,1.0,2.0,0.0]"
3802,2025.3636,"[16.2,0.0,0.019374768,8.0,155.8972,14.0,2.0,2.0,0.0]"
3803,2025.3636,"[17.6,1.0,0.076058484,9.0,111.8202,31.0,3.0,3.0,0.0]"
3804,2025.3636,"[17.6,1.0,0.076431919,9.0,113.2202,9.0,0.0,3.0,3.0]"
3805,2026.0294,"[7.89,0.0,0.036127671,4.0,117.4782,14.0,2.0,2.0,0.0]"
3806,2026.0294,"[13.1,0.0,0.020913071,4.0,120.1782,16.0,1.0,2.0,0.0]"
3807,2027.361,"[8.645,0.0,0.143422643,7.0,95.841,21.0,2.0,1.0,0.0]"
3808,2028.6926,"[16.85,0.0,0.044414056,0.0,182.4266,21.0,2.0,1.0,0.0]"
3809,2030.69,"[20.35,1.0,0.151308326,9.0,81.7276,19.0,0.0,1.0,0.0]"
3810,2036.6822,"[12.3,0.0,0.069401919,8.0,107.9938,31.0,3.0,3.0,0.0]"
3811,2036.6822,"[18.0,1.0,0.141997869,0.0,90.5514,33.0,0.0,3.0,2.0]"
3812,2036.6822,"[18.35,0.0,0.015301418,11.0,105.2938,14.0,2.0,2.0,0.0]"
3813,2037.348,"[5.82,0.0,0.080968973,2.0,171.379,9.0,0.0,3.0,3.0]"
3814,2037.348,"[7.365,0.0,0.04280099,0.0,228.372,11.0,1.0,2.0,0.0]"
3815,2037.348,"[11.8,1.0,0.025904648,9.0,102.4674,31.0,3.0,3.0,0.0]"
3816,2040.0112,"[14.15,0.0,0.035263498,5.0,254.8014,14.0,2.0,2.0,0.0]"
3817,2041.3428,"[18.5,1.0,0.0,4.0,144.2102,14.0,2.0,2.0,0.0]"
3818,2042.6744,"[7.285,0.0,0.050065211,4.0,157.4288,16.0,1.0,2.0,0.0]"
3819,2043.3402,"[13.0,0.0,0.082440705,2.0,61.3194,33.0,0.0,3.0,2.0]"
3820,2045.3376,"[10.6,0.0,0.035022503,7.0,85.1224,33.0,0.0,3.0,2.0]"
3821,2045.3376,"[17.75,0.0,0.030410273,4.0,256.0672,31.0,3.0,3.0,0.0]"
3822,2045.3376,"[20.35,1.0,0.031102571,4.0,257.2672,11.0,1.0,2.0,0.0]"
3823,2048.6666,"[4.785,0.0,0.09297084,10.0,122.0098,9.0,0.0,3.0,3.0]"
3824,2048.6666,"[5.765,0.0,0.072284689,3.0,119.9098,14.0,2.0,2.0,0.0]"
3825,2049.3324,"[7.97,0.0,0.021579162,15.0,105.9596,16.0,1.0,2.0,0.0]"
3826,2049.3324,"[12.35,0.0,0.100322104,0.0,113.7518,11.0,1.0,2.0,0.0]"
3827,2050.664,"[5.82,1.0,0.0,0.0,256.633,19.0,0.0,1.0,0.0]"
3828,2050.664,"[6.035,1.0,0.066051758,6.0,187.724,9.0,0.0,3.0,3.0]"
3829,2050.664,"[6.55,0.0,0.024664556,10.0,103.3332,11.0,1.0,2.0,0.0]"
3830,2050.664,"[6.78,1.0,0.0,6.0,95.012,19.0,0.0,1.0,0.0]"
3831,2050.664,"[7.64,1.0,0.070847865,1.0,91.712,16.0,1.0,2.0,0.0]"
3832,2050.664,"[14.5,1.0,0.128459481,6.0,102.0332,19.0,0.0,1.0,0.0]"
3833,2050.664,"[18.85,0.0,0.04282359,5.0,254.433,9.0,0.0,3.0,3.0]"
3834,2051.9956,"[9.3,0.0,0.042758477,0.0,88.4172,33.0,0.0,3.0,2.0]"
3835,2053.3272,"[17.0,0.0,0.135707553,0.0,172.5106,14.0,2.0,2.0,0.0]"
3836,2055.3246,"[7.905,0.0,0.064194304,11.0,229.4694,16.0,1.0,2.0,0.0]"
3837,2055.3246,"[16.2,1.0,0.01665334,3.0,97.3726,21.0,2.0,1.0,0.0]"
3838,2055.9904,"[5.695,1.0,0.067700925,10.0,256.5988,21.0,2.0,1.0,0.0]"
3839,2055.9904,"[21.1,1.0,0.020618324,14.0,129.3994,33.0,0.0,3.0,2.0]"
3840,2057.9878,"[6.61,1.0,0.028871235,1.0,188.7898,33.0,0.0,3.0,2.0]"
3841,2059.9852,"[5.03,0.0,0.008639333,2.0,122.2756,31.0,3.0,3.0,0.0]"
3842,2059.9852,"[8.655,1.0,0.088121336,1.0,119.7756,31.0,3.0,3.0,0.0]"
3843,2059.9852,"[11.0,0.0,0.008944844,9.0,122.3756,14.0,2.0,2.0,0.0]"
3844,2059.9852,"[13.65,1.0,0.025920816,1.0,81.2302,21.0,2.0,1.0,0.0]"
3845,2059.9852,"[18.0,0.0,0.01548171,7.0,159.3604,16.0,1.0,2.0,0.0]"
3846,2059.9852,"[18.5,1.0,0.062510529,3.0,146.8418,9.0,0.0,3.0,3.0]"
3847,2061.3168,"[5.365,1.0,0.140811559,15.0,173.5764,9.0,0.0,3.0,3.0]"
3848,2061.3168,"[5.73,0.0,0.045463871,8.0,85.2882,16.0,1.0,2.0,0.0]"
3849,2061.3168,"[6.525,0.0,0.089858447,2.0,84.5882,33.0,0.0,3.0,2.0]"
3850,2061.3168,"[13.15,1.0,0.165616415,0.0,172.6764,19.0,0.0,1.0,0.0]"
3851,2061.3168,"[17.25,0.0,0.042233642,4.0,173.3764,14.0,2.0,2.0,0.0]"
3852,2061.3168,"[20.2,0.0,0.064351908,1.0,259.4646,14.0,2.0,2.0,0.0]"
3853,2063.98,"[5.88,1.0,0.030247903,3.0,101.399,21.0,2.0,1.0,0.0]"
3854,2063.98,"[19.7,1.0,0.018061324,9.0,102.599,16.0,1.0,2.0,0.0]"
3855,2065.3116,"[20.6,1.0,0.048207431,0.0,188.0556,11.0,1.0,2.0,0.0]"
3856,2066.6432,"[11.5,0.0,0.0,0.0,129.3652,31.0,3.0,3.0,0.0]"
3857,2067.309,"[10.5,0.0,0.052852621,3.0,88.783,11.0,1.0,2.0,0.0]"
3858,2067.309,"[12.65,0.0,0.035404052,6.0,230.601,14.0,2.0,2.0,0.0]"
3859,2067.309,"[12.65,0.0,0.035410748,6.0,231.401,21.0,2.0,1.0,0.0]"
3860,2067.309,"[17.35,1.0,0.062547321,6.0,88.383,33.0,0.0,3.0,2.0]"
3861,2069.3064,"[7.97,0.0,0.034424278,8.0,171.8422,31.0,3.0,3.0,0.0]"
3862,2069.3064,"[8.63,1.0,0.028271345,5.0,170.5422,14.0,2.0,2.0,0.0]"
3863,2069.3064,"[10.3,1.0,0.024875871,6.0,173.0422,31.0,3.0,3.0,0.0]"
3864,2069.3064,"[19.1,0.0,0.176411579,2.0,173.2422,33.0,0.0,3.0,2.0]"
3865,2070.638,"[16.5,0.0,0.073977473,5.0,206.8638,16.0,1.0,2.0,0.0]"
3866,2071.3038,"[9.21,0.0,0.008757492,0.0,120.8414,31.0,3.0,3.0,0.0]"
3867,2073.3012,"[12.3,0.0,0.036997104,1.0,115.9834,19.0,0.0,1.0,0.0]"
3868,2074.6328,"[7.05,0.0,0.084554569,1.0,109.8912,33.0,0.0,3.0,2.0]"
3869,2077.296,"[7.59,1.0,0.145335007,0.0,173.108,16.0,1.0,2.0,0.0]"
3870,2077.296,"[10.3,1.0,0.011072421,1.0,85.354,33.0,0.0,3.0,2.0]"
3871,2077.296,"[11.5,0.0,0.01484819,13.0,172.108,31.0,3.0,3.0,0.0]"
3872,2077.296,"[14.0,0.0,0.028980533,7.0,129.531,9.0,0.0,3.0,3.0]"
3873,2079.9592,"[6.305,1.0,0.12301331,1.0,93.2436,31.0,3.0,3.0,0.0]"
3874,2080.625,"[9.395,0.0,0.045340279,1.0,85.025,19.0,0.0,1.0,0.0]"
3875,2082.6224,"[7.55,1.0,0.030938774,0.0,121.0072,14.0,2.0,2.0,0.0]"
3876,2082.6224,"[7.55,1.0,0.031007381,0.0,123.4072,16.0,1.0,2.0,0.0]"
3877,2082.6224,"[16.85,0.0,0.036390174,1.0,91.4488,21.0,2.0,1.0,0.0]"
3878,2082.6224,"[19.2,0.0,0.124301968,5.0,89.7488,16.0,1.0,2.0,0.0]"
3879,2083.2882,"[6.325,0.0,0.125688044,3.0,100.9042,9.0,0.0,3.0,3.0]"
3880,2085.2856,"[9.8,0.0,0.024363026,7.0,114.0492,31.0,3.0,3.0,0.0]"
3881,2085.2856,"[17.5,0.0,0.097904029,8.0,174.8738,21.0,2.0,1.0,0.0]"
3882,2085.9514,"[6.055,0.0,0.031151714,0.0,158.7578,19.0,0.0,1.0,0.0]"
3883,2085.9514,"[12.65,0.0,0.063017847,8.0,159.0578,16.0,1.0,2.0,0.0]"
3884,2085.9514,"[14.85,1.0,0.035227697,0.0,159.5578,31.0,3.0,3.0,0.0]"
3885,2087.283,"[8.155,0.0,0.119937231,9.0,189.153,9.0,0.0,3.0,3.0]"
3886,2087.283,"[12.35,1.0,0.038718195,0.0,110.657,11.0,1.0,2.0,0.0]"
3887,2087.283,"[18.25,1.0,0.183142346,4.0,110.357,31.0,3.0,3.0,0.0]"
3888,2087.9488,"[5.88,0.0,0.024937792,2.0,148.4392,16.0,1.0,2.0,0.0]"
3889,2087.9488,"[13.65,1.0,0.08062523,3.0,259.6936,14.0,2.0,2.0,0.0]"
3890,2087.9488,"[16.2,0.0,0.0,8.0,73.4696,31.0,3.0,3.0,0.0]"
3891,2090.612,"[6.765,1.0,0.086837543,3.0,106.2306,33.0,0.0,3.0,2.0]"
3892,2090.612,"[6.765,1.0,0.087260103,3.0,105.0306,21.0,2.0,1.0,0.0]"
3893,2090.612,"[6.765,1.0,0.087753682,3.0,105.3306,11.0,1.0,2.0,0.0]"
3894,2090.612,"[8.8,0.0,0.071369947,1.0,209.1612,31.0,3.0,3.0,0.0]"
